45.38121431301643 119.6121010481821
45.484650510978064 157.00343667066144
47.015947281373876 171.93778512310953
42.618495937195675 101.73790371881651
45.431596529959386 160.89037651139245
45.64143530043204 178.25184999456903
46.10308335525962 168.40871873976602
45.28215426994958 139.30077285792913
48.12961221592214 151.64079623328573
45.18131830046778 153.07247309329819
45.667905073608374 165.89746634223073
47.65531545557 158.16368304648407
46.72544045181365 186.59344193179928
47.54620678346838 149.84456536770116
48.35360207450696 163.12954704215562
47.3637227684899 204.43792760361737
46.38835859168905 176.93761318514535
46.677369833722125 160.19564038812223
47.11294298893242 179.9420805587832
46.498560591262304 162.09142001862574
47.80697048462668 222.62552457422123
49.751294350495776 157.60757471209422
48.63366666864071 206.17082113123234
47.45914278814714 187.1672140067709
47.88324861175015 212.96162738799086
49.01558532248554 154.50022976251495
47.891536746708795 180.88240976962348
46.95398500050332 186.58261603288693
48.73946791677346 180.37917645903096
46.63846161959411 147.1844842630469
49.813839301957586 152.5784021459969
50.20767561541492 187.79141617623
50.7226316478324 161.536482287209
47.583097009259056 141.5012029361933
49.5094012034736 185.36063765487998
48.00065365234942 209.04249509423582
52.11957124165257 247.79964824206337
52.106876768354994 190.10676685386966
47.76710218525767 176.23893951260115
49.02701295683772 144.90897109772274
50.10411579681331 228.20410569337153
53.07125716989342 198.64299543811768
50.057049299083474 133.36896120341552
51.421456891762446 224.22692158531348
51.10748457368817 151.92656590309477
51.3825957849794 168.40834189132443
52.43928054615884 197.86342368299947
52.48226942810795 208.26708454673636
52.283387421016954 173.42995433128445
54.68305508163585 304.5586738373861
51.86057488807664 174.8392797964551
55.348869265316324 281.2383584391994
55.981366989868285 274.0356112835376
54.55779722533653 221.2191996766731
56.36223889879926 349.86180934153157
56.63791122542267 317.12269854246443
57.13535773977467 248.7353485046039
56.157889454666865 313.2910847673316
57.30681635394596 264.49897069326977
59.9287168002154 350.5203513544637
56.254877371852466 315.6847540135868
61.853391819988865 469.94100107263483
62.17443236144817 541.2416733451303
64.26272482235122 432.68984349386193
61.94363626220452 369.1486811603383
60.983666266942784 544.8907196612411
64.41077879263703 504.371570065291
63.01933723753954 332.1473071069845
64.0798964460669 530.9139989767287
61.383782462871075 474.93415559564056
61.418434896410375 357.61972255186475
64.7337449217823 412.4128102020024
74.93072273696603 954.857314971287
72.63185654738928 778.8472464265121
70.58090025997257 806.2988209074615
71.10291068376219 824.8335443740191
73.07222792900188 859.5322839229137
73.32032184537282 812.1003977593314
74.35567630413118 995.3955536881062
71.28738131424444 1204.2070864532602
72.05968624215299 1050.8362934647587
75.74449578716751 1233.479220593806
88.36647141362305 1494.02653848436
82.84244462368356 904.3166856213929
91.07774025031935 1502.2966540583213
88.01900095412422 1467.3331699653552
92.93110633960421 1933.9341574984335
88.77356508352719 1418.6994562138923
88.80851017013562 1416.6611294786721
89.01701675365298 1622.2264894565317
93.34701717804057 1741.0539876444097
88.07947008008252 1655.3024856454442
113.02031705559317 2723.9335560999416
114.23376119589065 2929.1661706105
111.38200821499815 2773.3577084569743
108.6941269463045 2361.683344888428
115.44867528306986 2924.900565010681
111.70579092442976 2748.2035578004816
105.5918346687279 2291.7324435490627
114.23391477736294 3439.601065382946
110.98970636767783 3139.730717033845
114.23418950117325 2734.107352869216
133.9958743640346 3794.619540251798
134.47079559494784 4929.601809380527
142.72486378885387 6302.242698982183
142.89996828773803 4761.190246059898
143.0644906290213 6358.087513371291
134.09851730963356 5829.703205202266
